image,mask,type,dataset
WildDash2/images/nl0008_100000.jpg,WildDash2/labels/nl0008_100000.png,train,wilddash
WildDash2/images/nl0009_100000.jpg,WildDash2/labels/nl0009_100000.png,train,wilddash
WildDash2/images/nl0010_100000.jpg,WildDash2/labels/nl0010_100000.png,train,wilddash
WildDash2/images/nl0011_100000.jpg,WildDash2/labels/nl0011_100000.png,train,wilddash
WildDash2/images/nl0012_100000.jpg,WildDash2/labels/nl0012_100000.png,train,wilddash
WildDash2/images/nl0013_100000.jpg,WildDash2/labels/nl0013_100000.png,train,wilddash
WildDash2/images/nl0014_100000.jpg,WildDash2/labels/nl0014_100000.png,train,wilddash
WildDash2/images/nl0015_100000.jpg,WildDash2/labels/nl0015_100000.png,train,wilddash
WildDash2/images/nl0016_100000.jpg,WildDash2/labels/nl0016_100000.png,train,wilddash
WildDash2/images/nl0017_100000.jpg,WildDash2/labels/nl0017_100000.png,train,wilddash
WildDash2/images/nl0018_100000.jpg,WildDash2/labels/nl0018_100000.png,train,wilddash
WildDash2/images/nl0019_100000.jpg,WildDash2/labels/nl0019_100000.png,train,wilddash
WildDash2/images/nl0020_100000.jpg,WildDash2/labels/nl0020_100000.png,train,wilddash
WildDash2/images/nl0021_100000.jpg,WildDash2/labels/nl0021_100000.png,train,wilddash
WildDash2/images/nl0022_100000.jpg,WildDash2/labels/nl0022_100000.png,train,wilddash
WildDash2/images/nl0023_100000.jpg,WildDash2/labels/nl0023_100000.png,train,wilddash
WildDash2/images/no0000_100000.jpg,WildDash2/labels/no0000_100000.png,train,wilddash
WildDash2/images/no0001_100000.jpg,WildDash2/labels/no0001_100000.png,train,wilddash
WildDash2/images/no0002_100000.jpg,WildDash2/labels/no0002_100000.png,train,wilddash
WildDash2/images/no0003_100000.jpg,WildDash2/labels/no0003_100000.png,train,wilddash
WildDash2/images/no0004_100000.jpg,WildDash2/labels/no0004_100000.png,train,wilddash
WildDash2/images/no0005_100000.jpg,WildDash2/labels/no0005_100000.png,train,wilddash
WildDash2/images/no0006_100000.jpg,WildDash2/labels/no0006_100000.png,train,wilddash
WildDash2/images/no0007_100000.jpg,WildDash2/labels/no0007_100000.png,train,wilddash
WildDash2/images/no0008_100000.jpg,WildDash2/labels/no0008_100000.png,train,wilddash
WildDash2/images/no0009_100000.jpg,WildDash2/labels/no0009_100000.png,train,wilddash
WildDash2/images/no0010_100000.jpg,WildDash2/labels/no0010_100000.png,train,wilddash
WildDash2/images/no0011_100000.jpg,WildDash2/labels/no0011_100000.png,train,wilddash
WildDash2/images/no0012_100000.jpg,WildDash2/labels/no0012_100000.png,train,wilddash
WildDash2/images/no0013_100000.jpg,WildDash2/labels/no0013_100000.png,train,wilddash
WildDash2/images/no0014_100000.jpg,WildDash2/labels/no0014_100000.png,train,wilddash
WildDash2/images/no0015_100000.jpg,WildDash2/labels/no0015_100000.png,train,wilddash
WildDash2/images/no0016_100000.jpg,WildDash2/labels/no0016_100000.png,train,wilddash
WildDash2/images/no0017_100000.jpg,WildDash2/labels/no0017_100000.png,train,wilddash
WildDash2/images/no0018_100000.jpg,WildDash2/labels/no0018_100000.png,train,wilddash
WildDash2/images/no0019_100000.jpg,WildDash2/labels/no0019_100000.png,train,wilddash
WildDash2/images/no0020_100000.jpg,WildDash2/labels/no0020_100000.png,train,wilddash
WildDash2/images/no0021_100000.jpg,WildDash2/labels/no0021_100000.png,train,wilddash
WildDash2/images/no0022_100000.jpg,WildDash2/labels/no0022_100000.png,train,wilddash
WildDash2/images/no0023_100000.jpg,WildDash2/labels/no0023_100000.png,train,wilddash
WildDash2/images/no0024_100000.jpg,WildDash2/labels/no0024_100000.png,train,wilddash
WildDash2/images/no0025_100000.jpg,WildDash2/labels/no0025_100000.png,train,wilddash
WildDash2/images/no0026_100000.jpg,WildDash2/labels/no0026_100000.png,train,wilddash
WildDash2/images/no0027_100000.jpg,WildDash2/labels/no0027_100000.png,train,wilddash
WildDash2/images/no0028_100000.jpg,WildDash2/labels/no0028_100000.png,train,wilddash
WildDash2/images/no0029_100000.jpg,WildDash2/labels/no0029_100000.png,train,wilddash
WildDash2/images/no0030_100000.jpg,WildDash2/labels/no0030_100000.png,train,wilddash
WildDash2/images/no0031_100000.jpg,WildDash2/labels/no0031_100000.png,train,wilddash
WildDash2/images/no0032_100000.jpg,WildDash2/labels/no0032_100000.png,train,wilddash
WildDash2/images/no0033_100000.jpg,WildDash2/labels/no0033_100000.png,train,wilddash
WildDash2/images/no0034_100000.jpg,WildDash2/labels/no0034_100000.png,train,wilddash
WildDash2/images/no0035_100000.jpg,WildDash2/labels/no0035_100000.png,train,wilddash
WildDash2/images/no0036_100000.jpg,WildDash2/labels/no0036_100000.png,train,wilddash
WildDash2/images/no0037_100000.jpg,WildDash2/labels/no0037_100000.png,train,wilddash
WildDash2/images/no0038_100000.jpg,WildDash2/labels/no0038_100000.png,train,wilddash
WildDash2/images/no0039_100000.jpg,WildDash2/labels/no0039_100000.png,train,wilddash
WildDash2/images/no0040_100000.jpg,WildDash2/labels/no0040_100000.png,train,wilddash
WildDash2/images/no0041_100000.jpg,WildDash2/labels/no0041_100000.png,train,wilddash
WildDash2/images/no0042_100000.jpg,WildDash2/labels/no0042_100000.png,train,wilddash
WildDash2/images/no0043_100000.jpg,WildDash2/labels/no0043_100000.png,train,wilddash
WildDash2/images/no0044_100000.jpg,WildDash2/labels/no0044_100000.png,train,wilddash
WildDash2/images/no0045_100000.jpg,WildDash2/labels/no0045_100000.png,train,wilddash
WildDash2/images/no0046_100000.jpg,WildDash2/labels/no0046_100000.png,train,wilddash
WildDash2/images/no0047_100000.jpg,WildDash2/labels/no0047_100000.png,train,wilddash
WildDash2/images/no0048_100000.jpg,WildDash2/labels/no0048_100000.png,train,wilddash
WildDash2/images/no0049_100000.jpg,WildDash2/labels/no0049_100000.png,train,wilddash
WildDash2/images/no0050_100000.jpg,WildDash2/labels/no0050_100000.png,train,wilddash
WildDash2/images/no0051_100000.jpg,WildDash2/labels/no0051_100000.png,train,wilddash
WildDash2/images/no0052_100000.jpg,WildDash2/labels/no0052_100000.png,train,wilddash
WildDash2/images/no0053_100000.jpg,WildDash2/labels/no0053_100000.png,train,wilddash
WildDash2/images/no0054_100000.jpg,WildDash2/labels/no0054_100000.png,train,wilddash
WildDash2/images/np0000_100000.jpg,WildDash2/labels/np0000_100000.png,train,wilddash
WildDash2/images/np0001_100000.jpg,WildDash2/labels/np0001_100000.png,train,wilddash
WildDash2/images/np0002_100000.jpg,WildDash2/labels/np0002_100000.png,train,wilddash
WildDash2/images/np0003_100000.jpg,WildDash2/labels/np0003_100000.png,train,wilddash
WildDash2/images/np0004_100000.jpg,WildDash2/labels/np0004_100000.png,train,wilddash
WildDash2/images/np0005_100000.jpg,WildDash2/labels/np0005_100000.png,train,wilddash
WildDash2/images/np0006_100000.jpg,WildDash2/labels/np0006_100000.png,train,wilddash
WildDash2/images/np0007_100000.jpg,WildDash2/labels/np0007_100000.png,train,wilddash
WildDash2/images/np0008_100000.jpg,WildDash2/labels/np0008_100000.png,train,wilddash
WildDash2/images/np0009_100000.jpg,WildDash2/labels/np0009_100000.png,train,wilddash
WildDash2/images/np0010_100000.jpg,WildDash2/labels/np0010_100000.png,train,wilddash
WildDash2/images/np0011_100000.jpg,WildDash2/labels/np0011_100000.png,train,wilddash
WildDash2/images/np0012_100000.jpg,WildDash2/labels/np0012_100000.png,train,wilddash
WildDash2/images/np0013_100000.jpg,WildDash2/labels/np0013_100000.png,train,wilddash
WildDash2/images/nu0000_100000.jpg,WildDash2/labels/nu0000_100000.png,train,wilddash
WildDash2/images/nu0001_100000.jpg,WildDash2/labels/nu0001_100000.png,train,wilddash
WildDash2/images/nu0002_100000.jpg,WildDash2/labels/nu0002_100000.png,train,wilddash
WildDash2/images/nu0003_100000.jpg,WildDash2/labels/nu0003_100000.png,train,wilddash
WildDash2/images/nu0004_100000.jpg,WildDash2/labels/nu0004_100000.png,train,wilddash
WildDash2/images/nz0000_100000.jpg,WildDash2/labels/nz0000_100000.png,train,wilddash
WildDash2/images/nz0001_100000.jpg,WildDash2/labels/nz0001_100000.png,train,wilddash
WildDash2/images/nz0002_100000.jpg,WildDash2/labels/nz0002_100000.png,train,wilddash
WildDash2/images/nz0003_100000.jpg,WildDash2/labels/nz0003_100000.png,train,wilddash
WildDash2/images/nz0004_100000.jpg,WildDash2/labels/nz0004_100000.png,train,wilddash
WildDash2/images/nz0005_100000.jpg,WildDash2/labels/nz0005_100000.png,train,wilddash
WildDash2/images/nz0006_100000.jpg,WildDash2/labels/nz0006_100000.png,train,wilddash
WildDash2/images/nz0007_100000.jpg,WildDash2/labels/nz0007_100000.png,train,wilddash
WildDash2/images/nz0008_100000.jpg,WildDash2/labels/nz0008_100000.png,train,wilddash
WildDash2/images/nz0009_100000.jpg,WildDash2/labels/nz0009_100000.png,train,wilddash
WildDash2/images/nz0010_100000.jpg,WildDash2/labels/nz0010_100000.png,train,wilddash
WildDash2/images/nz0011_100000.jpg,WildDash2/labels/nz0011_100000.png,train,wilddash
WildDash2/images/nz0012_100000.jpg,WildDash2/labels/nz0012_100000.png,train,wilddash
WildDash2/images/nz0013_100000.jpg,WildDash2/labels/nz0013_100000.png,train,wilddash
WildDash2/images/nz0014_100000.jpg,WildDash2/labels/nz0014_100000.png,train,wilddash
WildDash2/images/nz0015_100000.jpg,WildDash2/labels/nz0015_100000.png,train,wilddash
WildDash2/images/nz0016_100000.jpg,WildDash2/labels/nz0016_100000.png,train,wilddash
WildDash2/images/nz0017_100000.jpg,WildDash2/labels/nz0017_100000.png,train,wilddash
WildDash2/images/nz0018_100000.jpg,WildDash2/labels/nz0018_100000.png,train,wilddash
WildDash2/images/nz0019_100000.jpg,WildDash2/labels/nz0019_100000.png,train,wilddash
WildDash2/images/nz0020_100000.jpg,WildDash2/labels/nz0020_100000.png,train,wilddash
WildDash2/images/nz0021_100000.jpg,WildDash2/labels/nz0021_100000.png,train,wilddash
WildDash2/images/nz0022_100000.jpg,WildDash2/labels/nz0022_100000.png,train,wilddash
WildDash2/images/om0000_100000.jpg,WildDash2/labels/om0000_100000.png,train,wilddash
WildDash2/images/om0001_100000.jpg,WildDash2/labels/om0001_100000.png,train,wilddash
WildDash2/images/om0002_100000.jpg,WildDash2/labels/om0002_100000.png,train,wilddash
WildDash2/images/om0003_100000.jpg,WildDash2/labels/om0003_100000.png,train,wilddash
WildDash2/images/om0004_100000.jpg,WildDash2/labels/om0004_100000.png,train,wilddash
WildDash2/images/om0005_100000.jpg,WildDash2/labels/om0005_100000.png,train,wilddash
WildDash2/images/om0006_100000.jpg,WildDash2/labels/om0006_100000.png,train,wilddash
WildDash2/images/om0007_100000.jpg,WildDash2/labels/om0007_100000.png,train,wilddash
WildDash2/images/om0008_100000.jpg,WildDash2/labels/om0008_100000.png,train,wilddash
WildDash2/images/om0009_100000.jpg,WildDash2/labels/om0009_100000.png,train,wilddash
WildDash2/images/om0010_100000.jpg,WildDash2/labels/om0010_100000.png,train,wilddash
WildDash2/images/om0011_100000.jpg,WildDash2/labels/om0011_100000.png,train,wilddash
WildDash2/images/om0012_100000.jpg,WildDash2/labels/om0012_100000.png,train,wilddash
WildDash2/images/om0013_100000.jpg,WildDash2/labels/om0013_100000.png,train,wilddash
WildDash2/images/om0014_100000.jpg,WildDash2/labels/om0014_100000.png,train,wilddash
WildDash2/images/om0015_100000.jpg,WildDash2/labels/om0015_100000.png,train,wilddash
WildDash2/images/om0016_100000.jpg,WildDash2/labels/om0016_100000.png,train,wilddash
WildDash2/images/om0017_100000.jpg,WildDash2/labels/om0017_100000.png,train,wilddash
WildDash2/images/om0018_100000.jpg,WildDash2/labels/om0018_100000.png,train,wilddash
WildDash2/images/om0019_100000.jpg,WildDash2/labels/om0019_100000.png,train,wilddash
WildDash2/images/om0020_100000.jpg,WildDash2/labels/om0020_100000.png,train,wilddash
WildDash2/images/om0021_100000.jpg,WildDash2/labels/om0021_100000.png,train,wilddash
WildDash2/images/om0022_100000.jpg,WildDash2/labels/om0022_100000.png,train,wilddash
WildDash2/images/om0023_100000.jpg,WildDash2/labels/om0023_100000.png,train,wilddash
WildDash2/images/om0024_100000.jpg,WildDash2/labels/om0024_100000.png,train,wilddash
WildDash2/images/om0025_100000.jpg,WildDash2/labels/om0025_100000.png,train,wilddash
WildDash2/images/om0026_100000.jpg,WildDash2/labels/om0026_100000.png,train,wilddash
WildDash2/images/pa0000_100000.jpg,WildDash2/labels/pa0000_100000.png,train,wilddash
WildDash2/images/pa0001_100000.jpg,WildDash2/labels/pa0001_100000.png,train,wilddash
WildDash2/images/pa0002_100000.jpg,WildDash2/labels/pa0002_100000.png,train,wilddash
WildDash2/images/pa0003_100000.jpg,WildDash2/labels/pa0003_100000.png,train,wilddash
WildDash2/images/pa0004_100000.jpg,WildDash2/labels/pa0004_100000.png,train,wilddash
WildDash2/images/pa0005_100000.jpg,WildDash2/labels/pa0005_100000.png,train,wilddash
WildDash2/images/pa0006_100000.jpg,WildDash2/labels/pa0006_100000.png,train,wilddash
WildDash2/images/pa0007_100000.jpg,WildDash2/labels/pa0007_100000.png,train,wilddash
WildDash2/images/pa0008_100000.jpg,WildDash2/labels/pa0008_100000.png,train,wilddash
WildDash2/images/pa0009_100000.jpg,WildDash2/labels/pa0009_100000.png,train,wilddash
WildDash2/images/pa0010_100000.jpg,WildDash2/labels/pa0010_100000.png,train,wilddash
WildDash2/images/pa0011_100000.jpg,WildDash2/labels/pa0011_100000.png,train,wilddash
WildDash2/images/pa0012_100000.jpg,WildDash2/labels/pa0012_100000.png,train,wilddash
WildDash2/images/pa0013_100000.jpg,WildDash2/labels/pa0013_100000.png,train,wilddash
WildDash2/images/pa0014_100000.jpg,WildDash2/labels/pa0014_100000.png,train,wilddash
WildDash2/images/pa0015_100000.jpg,WildDash2/labels/pa0015_100000.png,train,wilddash
WildDash2/images/pa0016_100000.jpg,WildDash2/labels/pa0016_100000.png,train,wilddash
WildDash2/images/pa0017_100000.jpg,WildDash2/labels/pa0017_100000.png,train,wilddash
WildDash2/images/pa0018_100000.jpg,WildDash2/labels/pa0018_100000.png,train,wilddash
WildDash2/images/pe0000_100000.jpg,WildDash2/labels/pe0000_100000.png,train,wilddash
WildDash2/images/pe0001_100000.jpg,WildDash2/labels/pe0001_100000.png,train,wilddash
WildDash2/images/pe0002_100000.jpg,WildDash2/labels/pe0002_100000.png,train,wilddash
WildDash2/images/pe0003_100000.jpg,WildDash2/labels/pe0003_100000.png,train,wilddash
WildDash2/images/pe0004_100000.jpg,WildDash2/labels/pe0004_100000.png,train,wilddash
WildDash2/images/pe0005_100000.jpg,WildDash2/labels/pe0005_100000.png,train,wilddash
WildDash2/images/pe0006_100000.jpg,WildDash2/labels/pe0006_100000.png,train,wilddash
WildDash2/images/pe0007_100000.jpg,WildDash2/labels/pe0007_100000.png,train,wilddash
WildDash2/images/pe0008_100000.jpg,WildDash2/labels/pe0008_100000.png,train,wilddash
WildDash2/images/pe0009_100000.jpg,WildDash2/labels/pe0009_100000.png,train,wilddash
WildDash2/images/pe0010_100000.jpg,WildDash2/labels/pe0010_100000.png,train,wilddash
WildDash2/images/pe0011_100000.jpg,WildDash2/labels/pe0011_100000.png,train,wilddash
WildDash2/images/pe0012_100000.jpg,WildDash2/labels/pe0012_100000.png,train,wilddash
WildDash2/images/pe0013_100000.jpg,WildDash2/labels/pe0013_100000.png,train,wilddash
WildDash2/images/pe0014_100000.jpg,WildDash2/labels/pe0014_100000.png,train,wilddash
WildDash2/images/pe0015_100000.jpg,WildDash2/labels/pe0015_100000.png,train,wilddash
WildDash2/images/pe0016_100000.jpg,WildDash2/labels/pe0016_100000.png,train,wilddash
WildDash2/images/pe0017_100000.jpg,WildDash2/labels/pe0017_100000.png,train,wilddash
WildDash2/images/pe0018_100000.jpg,WildDash2/labels/pe0018_100000.png,train,wilddash
WildDash2/images/pe0019_100000.jpg,WildDash2/labels/pe0019_100000.png,train,wilddash
WildDash2/images/pe0020_100000.jpg,WildDash2/labels/pe0020_100000.png,train,wilddash
WildDash2/images/pe0021_100000.jpg,WildDash2/labels/pe0021_100000.png,train,wilddash
WildDash2/images/pf0000_100000.jpg,WildDash2/labels/pf0000_100000.png,train,wilddash
WildDash2/images/pf0001_100000.jpg,WildDash2/labels/pf0001_100000.png,train,wilddash
WildDash2/images/pf0002_100000.jpg,WildDash2/labels/pf0002_100000.png,train,wilddash
WildDash2/images/pf0003_100000.jpg,WildDash2/labels/pf0003_100000.png,train,wilddash
WildDash2/images/pf0004_100000.jpg,WildDash2/labels/pf0004_100000.png,train,wilddash
WildDash2/images/pf0005_100000.jpg,WildDash2/labels/pf0005_100000.png,train,wilddash
WildDash2/images/pf0006_100000.jpg,WildDash2/labels/pf0006_100000.png,train,wilddash
WildDash2/images/pf0007_100000.jpg,WildDash2/labels/pf0007_100000.png,train,wilddash
WildDash2/images/pf0008_100000.jpg,WildDash2/labels/pf0008_100000.png,train,wilddash
WildDash2/images/pf0009_100000.jpg,WildDash2/labels/pf0009_100000.png,train,wilddash
WildDash2/images/pf0010_100000.jpg,WildDash2/labels/pf0010_100000.png,train,wilddash
WildDash2/images/pf0011_100000.jpg,WildDash2/labels/pf0011_100000.png,train,wilddash
WildDash2/images/pf0012_100000.jpg,WildDash2/labels/pf0012_100000.png,train,wilddash
WildDash2/images/pf0013_100000.jpg,WildDash2/labels/pf0013_100000.png,train,wilddash
WildDash2/images/pf0014_100000.jpg,WildDash2/labels/pf0014_100000.png,train,wilddash
WildDash2/images/pf0015_100000.jpg,WildDash2/labels/pf0015_100000.png,train,wilddash
WildDash2/images/pf0016_100000.jpg,WildDash2/labels/pf0016_100000.png,train,wilddash
WildDash2/images/pf0017_100000.jpg,WildDash2/labels/pf0017_100000.png,train,wilddash
WildDash2/images/pf0018_100000.jpg,WildDash2/labels/pf0018_100000.png,train,wilddash
WildDash2/images/pf0019_100000.jpg,WildDash2/labels/pf0019_100000.png,train,wilddash
WildDash2/images/pg0000_100000.jpg,WildDash2/labels/pg0000_100000.png,train,wilddash
WildDash2/images/pg0001_100000.jpg,WildDash2/labels/pg0001_100000.png,train,wilddash
WildDash2/images/pg0002_100000.jpg,WildDash2/labels/pg0002_100000.png,train,wilddash
WildDash2/images/pg0003_100000.jpg,WildDash2/labels/pg0003_100000.png,train,wilddash
WildDash2/images/pg0004_100000.jpg,WildDash2/labels/pg0004_100000.png,train,wilddash
WildDash2/images/pg0005_100000.jpg,WildDash2/labels/pg0005_100000.png,train,wilddash
WildDash2/images/pg0006_100000.jpg,WildDash2/labels/pg0006_100000.png,train,wilddash
WildDash2/images/pg0007_100000.jpg,WildDash2/labels/pg0007_100000.png,train,wilddash
WildDash2/images/pg0008_100000.jpg,WildDash2/labels/pg0008_100000.png,train,wilddash
WildDash2/images/pg0009_100000.jpg,WildDash2/labels/pg0009_100000.png,train,wilddash
WildDash2/images/pg0010_100000.jpg,WildDash2/labels/pg0010_100000.png,train,wilddash
WildDash2/images/ph0000_100000.jpg,WildDash2/labels/ph0000_100000.png,train,wilddash
WildDash2/images/ph0001_100000.jpg,WildDash2/labels/ph0001_100000.png,train,wilddash
WildDash2/images/ph0002_100000.jpg,WildDash2/labels/ph0002_100000.png,train,wilddash
WildDash2/images/ph0003_100000.jpg,WildDash2/labels/ph0003_100000.png,train,wilddash
WildDash2/images/ph0004_100000.jpg,WildDash2/labels/ph0004_100000.png,train,wilddash
WildDash2/images/ph0005_100000.jpg,WildDash2/labels/ph0005_100000.png,train,wilddash
WildDash2/images/ph0006_100000.jpg,WildDash2/labels/ph0006_100000.png,train,wilddash
WildDash2/images/ph0007_100000.jpg,WildDash2/labels/ph0007_100000.png,train,wilddash
WildDash2/images/ph0008_100000.jpg,WildDash2/labels/ph0008_100000.png,train,wilddash
WildDash2/images/ph0009_100000.jpg,WildDash2/labels/ph0009_100000.png,train,wilddash
WildDash2/images/ph0010_100000.jpg,WildDash2/labels/ph0010_100000.png,train,wilddash
WildDash2/images/ph0011_100000.jpg,WildDash2/labels/ph0011_100000.png,train,wilddash
WildDash2/images/ph0012_100000.jpg,WildDash2/labels/ph0012_100000.png,train,wilddash
WildDash2/images/ph0013_100000.jpg,WildDash2/labels/ph0013_100000.png,train,wilddash
WildDash2/images/ph0014_100000.jpg,WildDash2/labels/ph0014_100000.png,train,wilddash
WildDash2/images/ph0015_100000.jpg,WildDash2/labels/ph0015_100000.png,train,wilddash
WildDash2/images/ph0016_100000.jpg,WildDash2/labels/ph0016_100000.png,train,wilddash
WildDash2/images/ph0017_100000.jpg,WildDash2/labels/ph0017_100000.png,train,wilddash
WildDash2/images/ph0018_100000.jpg,WildDash2/labels/ph0018_100000.png,train,wilddash
WildDash2/images/ph0019_100000.jpg,WildDash2/labels/ph0019_100000.png,train,wilddash
WildDash2/images/ph0020_100000.jpg,WildDash2/labels/ph0020_100000.png,train,wilddash
WildDash2/images/ph0021_100000.jpg,WildDash2/labels/ph0021_100000.png,train,wilddash
WildDash2/images/pk0000_100000.jpg,WildDash2/labels/pk0000_100000.png,train,wilddash
WildDash2/images/pk0001_100000.jpg,WildDash2/labels/pk0001_100000.png,train,wilddash
WildDash2/images/pk0002_100000.jpg,WildDash2/labels/pk0002_100000.png,train,wilddash
WildDash2/images/pk0003_100000.jpg,WildDash2/labels/pk0003_100000.png,train,wilddash
WildDash2/images/pk0004_100000.jpg,WildDash2/labels/pk0004_100000.png,train,wilddash
WildDash2/images/pk0005_100000.jpg,WildDash2/labels/pk0005_100000.png,train,wilddash
WildDash2/images/pk0006_100000.jpg,WildDash2/labels/pk0006_100000.png,train,wilddash
WildDash2/images/pk0007_100000.jpg,WildDash2/labels/pk0007_100000.png,train,wilddash
WildDash2/images/pk0008_100000.jpg,WildDash2/labels/pk0008_100000.png,train,wilddash
WildDash2/images/pk0009_100000.jpg,WildDash2/labels/pk0009_100000.png,train,wilddash
WildDash2/images/pk0010_100000.jpg,WildDash2/labels/pk0010_100000.png,train,wilddash
WildDash2/images/pk0011_100000.jpg,WildDash2/labels/pk0011_100000.png,train,wilddash
WildDash2/images/pk0012_100000.jpg,WildDash2/labels/pk0012_100000.png,train,wilddash
WildDash2/images/pk0013_100000.jpg,WildDash2/labels/pk0013_100000.png,train,wilddash
WildDash2/images/pl0000_100000.jpg,WildDash2/labels/pl0000_100000.png,train,wilddash
WildDash2/images/pl0001_100000.jpg,WildDash2/labels/pl0001_100000.png,train,wilddash
WildDash2/images/pl0002_100000.jpg,WildDash2/labels/pl0002_100000.png,train,wilddash
WildDash2/images/pl0003_100000.jpg,WildDash2/labels/pl0003_100000.png,train,wilddash
WildDash2/images/pl0004_100000.jpg,WildDash2/labels/pl0004_100000.png,train,wilddash
WildDash2/images/po0000_100000.jpg,WildDash2/labels/po0000_100000.png,train,wilddash
WildDash2/images/pr0000_100000.jpg,WildDash2/labels/pr0000_100000.png,train,wilddash
WildDash2/images/pr0001_100000.jpg,WildDash2/labels/pr0001_100000.png,train,wilddash
WildDash2/images/pr0002_100000.jpg,WildDash2/labels/pr0002_100000.png,train,wilddash
WildDash2/images/pr0003_100000.jpg,WildDash2/labels/pr0003_100000.png,train,wilddash
WildDash2/images/pr0004_100000.jpg,WildDash2/labels/pr0004_100000.png,train,wilddash
WildDash2/images/pr0005_100000.jpg,WildDash2/labels/pr0005_100000.png,train,wilddash
WildDash2/images/pr0006_100000.jpg,WildDash2/labels/pr0006_100000.png,train,wilddash
WildDash2/images/pr0007_100000.jpg,WildDash2/labels/pr0007_100000.png,train,wilddash
WildDash2/images/pr0008_100000.jpg,WildDash2/labels/pr0008_100000.png,train,wilddash
WildDash2/images/pr0009_100000.jpg,WildDash2/labels/pr0009_100000.png,train,wilddash
WildDash2/images/pr0010_100000.jpg,WildDash2/labels/pr0010_100000.png,train,wilddash
WildDash2/images/pr0011_100000.jpg,WildDash2/labels/pr0011_100000.png,train,wilddash
WildDash2/images/pr0012_100000.jpg,WildDash2/labels/pr0012_100000.png,train,wilddash
WildDash2/images/pr0013_100000.jpg,WildDash2/labels/pr0013_100000.png,train,wilddash
WildDash2/images/pr0014_100000.jpg,WildDash2/labels/pr0014_100000.png,train,wilddash
WildDash2/images/pr0015_100000.jpg,WildDash2/labels/pr0015_100000.png,train,wilddash
WildDash2/images/pr0016_100000.jpg,WildDash2/labels/pr0016_100000.png,train,wilddash
WildDash2/images/pr0017_100000.jpg,WildDash2/labels/pr0017_100000.png,train,wilddash
WildDash2/images/pr0018_100000.jpg,WildDash2/labels/pr0018_100000.png,train,wilddash
WildDash2/images/pr0019_100000.jpg,WildDash2/labels/pr0019_100000.png,train,wilddash
WildDash2/images/pr0020_100000.jpg,WildDash2/labels/pr0020_100000.png,train,wilddash
WildDash2/images/pr0021_100000.jpg,WildDash2/labels/pr0021_100000.png,train,wilddash
WildDash2/images/pr0022_100000.jpg,WildDash2/labels/pr0022_100000.png,train,wilddash
WildDash2/images/pr0023_100000.jpg,WildDash2/labels/pr0023_100000.png,train,wilddash
WildDash2/images/pr0024_100000.jpg,WildDash2/labels/pr0024_100000.png,train,wilddash
WildDash2/images/pr0025_100000.jpg,WildDash2/labels/pr0025_100000.png,train,wilddash
WildDash2/images/pr0026_100000.jpg,WildDash2/labels/pr0026_100000.png,train,wilddash
WildDash2/images/pr0027_100000.jpg,WildDash2/labels/pr0027_100000.png,train,wilddash
WildDash2/images/pr0028_100000.jpg,WildDash2/labels/pr0028_100000.png,train,wilddash
WildDash2/images/pr0029_100000.jpg,WildDash2/labels/pr0029_100000.png,train,wilddash
WildDash2/images/pr0030_100000.jpg,WildDash2/labels/pr0030_100000.png,train,wilddash
WildDash2/images/pr0031_100000.jpg,WildDash2/labels/pr0031_100000.png,train,wilddash
WildDash2/images/pr0032_100000.jpg,WildDash2/labels/pr0032_100000.png,train,wilddash
WildDash2/images/pr0033_100000.jpg,WildDash2/labels/pr0033_100000.png,train,wilddash
WildDash2/images/pr0034_100000.jpg,WildDash2/labels/pr0034_100000.png,train,wilddash
WildDash2/images/pr0035_100000.jpg,WildDash2/labels/pr0035_100000.png,train,wilddash
WildDash2/images/pr0036_100000.jpg,WildDash2/labels/pr0036_100000.png,train,wilddash
WildDash2/images/pr0037_100000.jpg,WildDash2/labels/pr0037_100000.png,train,wilddash
WildDash2/images/pr0038_100000.jpg,WildDash2/labels/pr0038_100000.png,train,wilddash
WildDash2/images/pr0039_100000.jpg,WildDash2/labels/pr0039_100000.png,train,wilddash
WildDash2/images/pr0040_100000.jpg,WildDash2/labels/pr0040_100000.png,train,wilddash
WildDash2/images/pr0041_100000.jpg,WildDash2/labels/pr0041_100000.png,train,wilddash
WildDash2/images/pr0042_100000.jpg,WildDash2/labels/pr0042_100000.png,train,wilddash
WildDash2/images/pr0043_100000.jpg,WildDash2/labels/pr0043_100000.png,train,wilddash
WildDash2/images/pr0044_100000.jpg,WildDash2/labels/pr0044_100000.png,train,wilddash
WildDash2/images/pr0045_100000.jpg,WildDash2/labels/pr0045_100000.png,train,wilddash
WildDash2/images/pr0046_100000.jpg,WildDash2/labels/pr0046_100000.png,train,wilddash
WildDash2/images/pr0047_100000.jpg,WildDash2/labels/pr0047_100000.png,train,wilddash
WildDash2/images/pr0048_100000.jpg,WildDash2/labels/pr0048_100000.png,train,wilddash
WildDash2/images/pr0049_100000.jpg,WildDash2/labels/pr0049_100000.png,train,wilddash
WildDash2/images/pt0000_100000.jpg,WildDash2/labels/pt0000_100000.png,train,wilddash
WildDash2/images/pt0001_100000.jpg,WildDash2/labels/pt0001_100000.png,train,wilddash
WildDash2/images/pt0002_100000.jpg,WildDash2/labels/pt0002_100000.png,train,wilddash
WildDash2/images/pt0003_100000.jpg,WildDash2/labels/pt0003_100000.png,train,wilddash
